date,hour,day_of_week,pickup_community_area,demand,temperature,zone_name,is_holiday
2023-03-26,5,1,68,0,3.3,ENGLEWOOD,1
2023-03-26,5,1,71,0,3.3,AUBURN GRESHAM,1
2023-03-26,5,1,14,0,3.3,ALBANY PARK,1
2023-03-26,5,1,42,0,3.3,WOODLAWN,1
2023-03-26,5,1,2,0,3.3,WEST RIDGE,1
2023-03-26,5,1,30,0,3.3,SOUTH LAWNDALE,1
2023-03-26,5,1,66,0,3.3,CHICAGO LAWN,1
2023-03-26,5,1,46,0,3.3,SOUTH CHICAGO,1
2023-03-26,5,1,67,0,3.3,WEST ENGLEWOOD,1
2023-03-26,5,1,18,0,3.3,MONTCLARE,1
2023-03-26,5,1,74,0,3.3,MOUNT GREENWOOD,1
2023-03-26,5,1,36,0,3.3,OAKLAND,1
2023-03-26,6,1,31,0,3.05,LOWER WEST SIDE,1
2023-03-26,6,1,65,0,3.05,WEST LAWN,1
2023-03-26,6,1,53,0,3.05,WEST PULLMAN,1
2023-03-26,6,1,34,0,3.05,ARMOUR SQUARE,1
2023-03-26,6,1,28,0,3.05,NEAR WEST SIDE,1
2023-03-26,6,1,76,0,3.05,OHARE,1
2023-03-26,6,1,27,0,3.05,EAST GARFIELD PARK,1
2023-03-26,6,1,26,0,3.05,WEST GARFIELD PARK,1
2023-03-26,6,1,44,0,3.05,CHATHAM,1
2023-03-26,6,1,12,0,3.05,FOREST GLEN,1
2023-03-26,6,1,22,0,3.05,LOGAN SQUARE,1
2023-03-26,6,1,47,0,3.05,BURNSIDE,1
2023-03-26,6,1,1,0,3.05,ROGERS PARK,1
2023-03-26,6,1,52,0,3.05,EAST SIDE,1
2023-03-26,6,1,13,0,3.05,NORTH PARK,1
2023-03-26,6,1,6,0,3.05,LAKE VIEW,1
2023-03-26,6,1,16,0,3.05,IRVING PARK,1
2023-03-26,6,1,3,0,3.05,UPTOWN,1
2023-03-26,6,1,40,0,3.05,WASHINGTON PARK,1
2023-03-26,6,1,20,0,3.05,HERMOSA,1
2023-03-26,6,1,57,0,3.05,ARCHER HEIGHTS,1
2023-03-26,6,1,54,0,3.05,RIVERDALE,1
2023-03-26,6,1,48,0,3.05,CALUMET HEIGHTS,1
2023-03-26,6,1,5,0,3.05,NORTH CENTER,1
2023-03-26,6,1,19,0,3.05,BELMONT CRAGIN,1
2023-03-26,6,1,64,0,3.05,CLEARING,1
2023-03-26,6,1,41,0,3.05,HYDE PARK,1
2023-03-26,6,1,43,0,3.05,SOUTH SHORE,1
2023-03-26,6,1,15,0,3.05,PORTAGE PARK,1
2023-03-26,6,1,37,0,3.05,FULLER PARK,1
2023-03-26,6,1,61,0,3.05,NEW CITY,1
2023-03-26,6,1,17,0,3.05,DUNNING,1
2023-03-26,6,1,9,0,3.05,EDISON PARK,1
2023-03-26,6,1,72,0,3.05,BEVERLY,1
2023-03-26,6,1,35,0,3.05,DOUGLAS,1
2023-03-26,6,1,4,0,3.05,LINCOLN SQUARE,1
2023-03-26,6,1,55,0,3.05,HEGEWISCH,1
2023-03-26,6,1,59,0,3.05,MCKINLEY PARK,1
2023-03-26,6,1,8,0,3.05,NEAR NORTH SIDE,1
2023-03-26,6,1,23,0,3.05,HUMBOLDT PARK,1
2023-03-26,6,1,39,0,3.05,KENWOOD,1
2023-03-26,6,1,49,0,3.05,ROSELAND,1
2023-03-26,6,1,7,0,3.05,LINCOLN PARK,1
2023-03-26,6,1,51,0,3.05,SOUTH DEERING,1
2023-03-26,6,1,69,0,3.05,GREATER GRAND CROSSING,1
2023-03-26,6,1,63,0,3.05,GAGE PARK,1
2023-03-26,6,1,77,0,3.05,EDGEWATER,1
2023-03-26,6,1,10,0,3.05,NORWOOD PARK,1
2023-03-26,6,1,50,0,3.05,PULLMAN,1
2023-03-26,6,1,45,0,3.05,AVALON PARK,1
2023-03-26,6,1,38,0,3.05,GRAND BOULEVARD,1
2023-03-26,6,1,25,0,3.05,AUSTIN,1
2023-03-26,6,1,73,0,3.05,WASHINGTON HEIGHTS,1
2023-03-26,6,1,24,0,3.05,WEST TOWN,1
2023-03-26,6,1,70,0,3.05,ASHBURN,1
2023-03-26,6,1,62,0,3.05,WEST ELSDON,1
2023-03-26,6,1,29,0,3.05,NORTH LAWNDALE,1
2023-03-26,6,1,21,0,3.05,AVONDALE,1
2023-03-26,6,1,32,0,3.05,LOOP,1
2023-03-26,6,1,60,0,3.05,BRIDGEPORT,1
2023-03-26,6,1,75,0,3.05,MORGAN PARK,1
2023-03-26,6,1,56,0,3.05,GARFIELD RIDGE,1
2023-03-26,6,1,58,0,3.05,BRIGHTON PARK,1
2023-03-26,6,1,33,0,3.05,NEAR SOUTH SIDE,1
2023-03-26,6,1,11,0,3.05,JEFFERSON PARK,1
2023-03-26,6,1,68,0,3.05,ENGLEWOOD,1
2023-03-26,6,1,71,0,3.05,AUBURN GRESHAM,1
2023-03-26,6,1,14,0,3.05,ALBANY PARK,1
2023-03-26,6,1,42,0,3.05,WOODLAWN,1
2023-03-26,6,1,2,0,3.05,WEST RIDGE,1
2023-03-26,6,1,30,0,3.05,SOUTH LAWNDALE,1
2023-03-26,6,1,66,0,3.05,CHICAGO LAWN,1
2023-03-26,6,1,46,0,3.05,SOUTH CHICAGO,1
2023-03-26,6,1,67,0,3.05,WEST ENGLEWOOD,1
2023-03-26,6,1,18,0,3.05,MONTCLARE,1
2023-03-26,6,1,74,0,3.05,MOUNT GREENWOOD,1
2023-03-26,6,1,36,0,3.05,OAKLAND,1
2023-03-26,7,1,31,0,2.2,LOWER WEST SIDE,1
2023-03-26,7,1,65,0,2.2,WEST LAWN,1
2023-03-26,7,1,53,0,2.2,WEST PULLMAN,1
2023-03-26,7,1,34,0,2.2,ARMOUR SQUARE,1
2023-03-26,7,1,28,0,2.2,NEAR WEST SIDE,1
2023-03-26,7,1,76,0,2.2,OHARE,1
2023-03-26,7,1,27,0,2.2,EAST GARFIELD PARK,1
2023-03-26,7,1,26,0,2.2,WEST GARFIELD PARK,1
2023-03-26,7,1,44,0,2.2,CHATHAM,1
2023-03-26,7,1,12,0,2.2,FOREST GLEN,1
2023-03-26,7,1,22,0,2.2,LOGAN SQUARE,1
2023-03-26,7,1,47,0,2.2,BURNSIDE,1
2023-03-26,7,1,1,0,2.2,ROGERS PARK,1
2023-03-26,7,1,52,0,2.2,EAST SIDE,1
2023-03-26,7,1,13,0,2.2,NORTH PARK,1
2023-03-26,7,1,6,0,2.2,LAKE VIEW,1
2023-03-26,7,1,16,0,2.2,IRVING PARK,1
2023-03-26,7,1,3,0,2.2,UPTOWN,1
2023-03-26,7,1,40,0,2.2,WASHINGTON PARK,1
2023-03-26,7,1,20,0,2.2,HERMOSA,1
2023-03-26,7,1,57,0,2.2,ARCHER HEIGHTS,1
2023-03-26,7,1,54,0,2.2,RIVERDALE,1
2023-03-26,7,1,48,0,2.2,CALUMET HEIGHTS,1
2023-03-26,7,1,5,0,2.2,NORTH CENTER,1
2023-03-26,7,1,19,0,2.2,BELMONT CRAGIN,1
2023-03-26,7,1,64,0,2.2,CLEARING,1
2023-03-26,7,1,41,0,2.2,HYDE PARK,1
2023-03-26,7,1,43,0,2.2,SOUTH SHORE,1
2023-03-26,7,1,15,0,2.2,PORTAGE PARK,1
2023-03-26,7,1,37,0,2.2,FULLER PARK,1
2023-03-26,7,1,61,0,2.2,NEW CITY,1
2023-03-26,7,1,17,0,2.2,DUNNING,1
2023-03-26,7,1,9,0,2.2,EDISON PARK,1
2023-03-26,7,1,72,0,2.2,BEVERLY,1
2023-03-26,7,1,35,0,2.2,DOUGLAS,1
2023-03-26,7,1,4,0,2.2,LINCOLN SQUARE,1
2023-03-26,7,1,55,0,2.2,HEGEWISCH,1
2023-03-26,7,1,59,0,2.2,MCKINLEY PARK,1
2023-03-26,7,1,8,0,2.2,NEAR NORTH SIDE,1
2023-03-26,7,1,23,0,2.2,HUMBOLDT PARK,1
2023-03-26,7,1,39,0,2.2,KENWOOD,1
2023-03-26,7,1,49,0,2.2,ROSELAND,1
2023-03-26,7,1,7,0,2.2,LINCOLN PARK,1
2023-03-26,7,1,51,0,2.2,SOUTH DEERING,1
2023-03-26,7,1,69,0,2.2,GREATER GRAND CROSSING,1
2023-03-26,7,1,63,0,2.2,GAGE PARK,1
2023-03-26,7,1,77,0,2.2,EDGEWATER,1
2023-03-26,7,1,10,0,2.2,NORWOOD PARK,1
2023-03-26,7,1,50,0,2.2,PULLMAN,1
2023-03-26,7,1,45,0,2.2,AVALON PARK,1
2023-03-26,7,1,38,0,2.2,GRAND BOULEVARD,1
2023-03-26,7,1,25,0,2.2,AUSTIN,1
2023-03-26,7,1,73,0,2.2,WASHINGTON HEIGHTS,1
2023-03-26,7,1,24,0,2.2,WEST TOWN,1
2023-03-26,7,1,70,0,2.2,ASHBURN,1
2023-03-26,7,1,62,0,2.2,WEST ELSDON,1
2023-03-26,7,1,29,0,2.2,NORTH LAWNDALE,1
2023-03-26,7,1,21,0,2.2,AVONDALE,1
2023-03-26,7,1,32,0,2.2,LOOP,1
2023-03-26,7,1,60,0,2.2,BRIDGEPORT,1
2023-03-26,7,1,75,0,2.2,MORGAN PARK,1
2023-03-26,7,1,56,0,2.2,GARFIELD RIDGE,1
2023-03-26,7,1,58,0,2.2,BRIGHTON PARK,1
2023-03-26,7,1,33,0,2.2,NEAR SOUTH SIDE,1
2023-03-26,7,1,11,0,2.2,JEFFERSON PARK,1
2023-03-26,7,1,68,0,2.2,ENGLEWOOD,1
2023-03-26,7,1,71,0,2.2,AUBURN GRESHAM,1
2023-03-26,7,1,14,0,2.2,ALBANY PARK,1
2023-03-26,7,1,42,0,2.2,WOODLAWN,1
2023-03-26,7,1,2,0,2.2,WEST RIDGE,1
2023-03-26,7,1,30,0,2.2,SOUTH LAWNDALE,1
2023-03-26,7,1,66,0,2.2,CHICAGO LAWN,1
2023-03-26,7,1,46,0,2.2,SOUTH CHICAGO,1
2023-03-26,7,1,67,0,2.2,WEST ENGLEWOOD,1
2023-03-26,7,1,18,0,2.2,MONTCLARE,1
2023-03-26,7,1,74,0,2.2,MOUNT GREENWOOD,1
2023-03-26,7,1,36,0,2.2,OAKLAND,1
2023-03-26,8,1,31,0,2.2,LOWER WEST SIDE,1
2023-03-26,8,1,65,0,2.2,WEST LAWN,1
2023-03-26,8,1,53,0,2.2,WEST PULLMAN,1
2023-03-26,8,1,34,0,2.2,ARMOUR SQUARE,1
2023-03-26,8,1,28,0,2.2,NEAR WEST SIDE,1
2023-03-26,8,1,76,0,2.2,OHARE,1
2023-03-26,8,1,27,0,2.2,EAST GARFIELD PARK,1
2023-03-26,8,1,26,0,2.2,WEST GARFIELD PARK,1
2023-03-26,8,1,44,0,2.2,CHATHAM,1
2023-03-26,8,1,12,0,2.2,FOREST GLEN,1
2023-03-26,8,1,22,0,2.2,LOGAN SQUARE,1
2023-03-26,8,1,47,0,2.2,BURNSIDE,1
2023-03-26,8,1,1,0,2.2,ROGERS PARK,1
2023-03-26,8,1,52,0,2.2,EAST SIDE,1
2023-03-26,8,1,13,0,2.2,NORTH PARK,1
2023-03-26,8,1,6,0,2.2,LAKE VIEW,1
2023-03-26,8,1,16,0,2.2,IRVING PARK,1
2023-03-26,8,1,3,0,2.2,UPTOWN,1
2023-03-26,8,1,40,0,2.2,WASHINGTON PARK,1
2023-03-26,8,1,20,0,2.2,HERMOSA,1
2023-03-26,8,1,57,0,2.2,ARCHER HEIGHTS,1
2023-03-26,8,1,54,0,2.2,RIVERDALE,1
2023-03-26,8,1,48,0,2.2,CALUMET HEIGHTS,1
2023-03-26,8,1,5,0,2.2,NORTH CENTER,1
2023-03-26,8,1,19,0,2.2,BELMONT CRAGIN,1
2023-03-26,8,1,64,0,2.2,CLEARING,1
2023-03-26,8,1,41,0,2.2,HYDE PARK,1
2023-03-26,8,1,43,0,2.2,SOUTH SHORE,1
2023-03-26,8,1,15,0,2.2,PORTAGE PARK,1
2023-03-26,8,1,37,0,2.2,FULLER PARK,1
2023-03-26,8,1,61,0,2.2,NEW CITY,1
2023-03-26,8,1,17,0,2.2,DUNNING,1
2023-03-26,8,1,9,0,2.2,EDISON PARK,1
2023-03-26,8,1,72,0,2.2,BEVERLY,1
2023-03-26,8,1,35,0,2.2,DOUGLAS,1
2023-03-26,8,1,4,0,2.2,LINCOLN SQUARE,1
2023-03-26,8,1,55,0,2.2,HEGEWISCH,1
2023-03-26,8,1,59,0,2.2,MCKINLEY PARK,1
2023-03-26,8,1,8,0,2.2,NEAR NORTH SIDE,1
2023-03-26,8,1,23,0,2.2,HUMBOLDT PARK,1
2023-03-26,8,1,39,0,2.2,KENWOOD,1
2023-03-26,8,1,49,0,2.2,ROSELAND,1
2023-03-26,8,1,7,0,2.2,LINCOLN PARK,1
2023-03-26,8,1,51,0,2.2,SOUTH DEERING,1
2023-03-26,8,1,69,0,2.2,GREATER GRAND CROSSING,1
2023-03-26,8,1,63,0,2.2,GAGE PARK,1
2023-03-26,8,1,77,0,2.2,EDGEWATER,1
2023-03-26,8,1,10,0,2.2,NORWOOD PARK,1
2023-03-26,8,1,50,0,2.2,PULLMAN,1
2023-03-26,8,1,45,0,2.2,AVALON PARK,1
2023-03-26,8,1,38,0,2.2,GRAND BOULEVARD,1
2023-03-26,8,1,25,0,2.2,AUSTIN,1
2023-03-26,8,1,73,0,2.2,WASHINGTON HEIGHTS,1
2023-03-26,8,1,24,0,2.2,WEST TOWN,1
2023-03-26,8,1,70,0,2.2,ASHBURN,1
2023-03-26,8,1,62,0,2.2,WEST ELSDON,1
2023-03-26,8,1,29,0,2.2,NORTH LAWNDALE,1
2023-03-26,8,1,21,0,2.2,AVONDALE,1
2023-03-26,8,1,32,0,2.2,LOOP,1
2023-03-26,8,1,60,0,2.2,BRIDGEPORT,1
2023-03-26,8,1,75,0,2.2,MORGAN PARK,1
2023-03-26,8,1,56,0,2.2,GARFIELD RIDGE,1
2023-03-26,8,1,58,0,2.2,BRIGHTON PARK,1
2023-03-26,8,1,33,0,2.2,NEAR SOUTH SIDE,1
2023-03-26,8,1,11,0,2.2,JEFFERSON PARK,1
2023-03-26,8,1,68,0,2.2,ENGLEWOOD,1
2023-03-26,8,1,71,0,2.2,AUBURN GRESHAM,1
2023-03-26,8,1,14,0,2.2,ALBANY PARK,1
2023-03-26,8,1,42,0,2.2,WOODLAWN,1
2023-03-26,8,1,2,0,2.2,WEST RIDGE,1
2023-03-26,8,1,30,0,2.2,SOUTH LAWNDALE,1
2023-03-26,8,1,66,0,2.2,CHICAGO LAWN,1
2023-03-26,8,1,46,0,2.2,SOUTH CHICAGO,1
2023-03-26,8,1,67,0,2.2,WEST ENGLEWOOD,1
2023-03-26,8,1,18,0,2.2,MONTCLARE,1
2023-03-26,8,1,74,0,2.2,MOUNT GREENWOOD,1
2023-03-26,8,1,36,0,2.2,OAKLAND,1
2023-03-26,9,1,31,0,1.7,LOWER WEST SIDE,1
2023-03-26,9,1,65,0,1.7,WEST LAWN,1
2023-03-26,9,1,53,0,1.7,WEST PULLMAN,1
2023-03-26,9,1,34,0,1.7,ARMOUR SQUARE,1
2023-03-26,9,1,28,0,1.7,NEAR WEST SIDE,1
2023-03-26,9,1,76,0,1.7,OHARE,1
2023-03-26,9,1,27,0,1.7,EAST GARFIELD PARK,1
2023-03-26,9,1,26,0,1.7,WEST GARFIELD PARK,1
2023-03-26,9,1,44,0,1.7,CHATHAM,1
2023-03-26,9,1,12,0,1.7,FOREST GLEN,1
2023-03-26,9,1,22,0,1.7,LOGAN SQUARE,1
2023-03-26,9,1,47,0,1.7,BURNSIDE,1
2023-03-26,9,1,1,0,1.7,ROGERS PARK,1
2023-03-26,9,1,52,0,1.7,EAST SIDE,1
2023-03-26,9,1,13,0,1.7,NORTH PARK,1
2023-03-26,9,1,6,0,1.7,LAKE VIEW,1
2023-03-26,9,1,16,0,1.7,IRVING PARK,1
2023-03-26,9,1,3,0,1.7,UPTOWN,1
2023-03-26,9,1,40,0,1.7,WASHINGTON PARK,1
2023-03-26,9,1,20,0,1.7,HERMOSA,1
2023-03-26,9,1,57,0,1.7,ARCHER HEIGHTS,1
2023-03-26,9,1,54,0,1.7,RIVERDALE,1
2023-03-26,9,1,48,0,1.7,CALUMET HEIGHTS,1
2023-03-26,9,1,5,0,1.7,NORTH CENTER,1
2023-03-26,9,1,19,0,1.7,BELMONT CRAGIN,1
2023-03-26,9,1,64,0,1.7,CLEARING,1
2023-03-26,9,1,41,0,1.7,HYDE PARK,1
2023-03-26,9,1,43,0,1.7,SOUTH SHORE,1
2023-03-26,9,1,15,0,1.7,PORTAGE PARK,1
2023-03-26,9,1,37,0,1.7,FULLER PARK,1
2023-03-26,9,1,61,0,1.7,NEW CITY,1
2023-03-26,9,1,17,0,1.7,DUNNING,1
2023-03-26,9,1,9,0,1.7,EDISON PARK,1
2023-03-26,9,1,72,0,1.7,BEVERLY,1
2023-03-26,9,1,35,0,1.7,DOUGLAS,1
2023-03-26,9,1,4,0,1.7,LINCOLN SQUARE,1
2023-03-26,9,1,55,0,1.7,HEGEWISCH,1
2023-03-26,9,1,59,0,1.7,MCKINLEY PARK,1
2023-03-26,9,1,8,0,1.7,NEAR NORTH SIDE,1
2023-03-26,9,1,23,0,1.7,HUMBOLDT PARK,1
2023-03-26,9,1,39,0,1.7,KENWOOD,1
2023-03-26,9,1,49,0,1.7,ROSELAND,1
2023-03-26,9,1,7,0,1.7,LINCOLN PARK,1
2023-03-26,9,1,51,0,1.7,SOUTH DEERING,1
2023-03-26,9,1,69,0,1.7,GREATER GRAND CROSSING,1
2023-03-26,9,1,63,0,1.7,GAGE PARK,1
2023-03-26,9,1,77,0,1.7,EDGEWATER,1
2023-03-26,9,1,10,0,1.7,NORWOOD PARK,1
2023-03-26,9,1,50,0,1.7,PULLMAN,1
2023-03-26,9,1,45,0,1.7,AVALON PARK,1
2023-03-26,9,1,38,0,1.7,GRAND BOULEVARD,1
2023-03-26,9,1,25,0,1.7,AUSTIN,1
2023-03-26,9,1,73,0,1.7,WASHINGTON HEIGHTS,1
2023-03-26,9,1,24,0,1.7,WEST TOWN,1
2023-03-26,9,1,70,0,1.7,ASHBURN,1
2023-03-26,9,1,62,0,1.7,WEST ELSDON,1
2023-03-26,9,1,29,0,1.7,NORTH LAWNDALE,1
2023-03-26,9,1,21,0,1.7,AVONDALE,1
2023-03-26,9,1,32,0,1.7,LOOP,1
2023-03-26,9,1,60,0,1.7,BRIDGEPORT,1
2023-03-26,9,1,75,0,1.7,MORGAN PARK,1
2023-03-26,9,1,56,0,1.7,GARFIELD RIDGE,1
2023-03-26,9,1,58,0,1.7,BRIGHTON PARK,1
2023-03-26,9,1,33,0,1.7,NEAR SOUTH SIDE,1
2023-03-26,9,1,11,0,1.7,JEFFERSON PARK,1
2023-03-26,9,1,68,0,1.7,ENGLEWOOD,1
2023-03-26,9,1,71,0,1.7,AUBURN GRESHAM,1
2023-03-26,9,1,14,0,1.7,ALBANY PARK,1
2023-03-26,9,1,42,0,1.7,WOODLAWN,1
2023-03-26,9,1,2,0,1.7,WEST RIDGE,1
2023-03-26,9,1,30,0,1.7,SOUTH LAWNDALE,1
2023-03-26,9,1,66,0,1.7,CHICAGO LAWN,1
2023-03-26,9,1,46,0,1.7,SOUTH CHICAGO,1
2023-03-26,9,1,67,0,1.7,WEST ENGLEWOOD,1
2023-03-26,9,1,18,0,1.7,MONTCLARE,1
2023-03-26,9,1,74,0,1.7,MOUNT GREENWOOD,1
2023-03-26,9,1,36,0,1.7,OAKLAND,1
2023-03-26,10,1,31,0,1.7,LOWER WEST SIDE,1
2023-03-26,10,1,65,0,1.7,WEST LAWN,1
2023-03-26,10,1,53,0,1.7,WEST PULLMAN,1
2023-03-26,10,1,34,0,1.7,ARMOUR SQUARE,1
2023-03-26,10,1,28,0,1.7,NEAR WEST SIDE,1
2023-03-26,10,1,76,0,1.7,OHARE,1
2023-03-26,10,1,27,0,1.7,EAST GARFIELD PARK,1
2023-03-26,10,1,26,0,1.7,WEST GARFIELD PARK,1
2023-03-26,10,1,44,0,1.7,CHATHAM,1
2023-03-26,10,1,12,0,1.7,FOREST GLEN,1
2023-03-26,10,1,22,0,1.7,LOGAN SQUARE,1
2023-03-26,10,1,47,0,1.7,BURNSIDE,1
2023-03-26,10,1,1,0,1.7,ROGERS PARK,1
2023-03-26,10,1,52,0,1.7,EAST SIDE,1
2023-03-26,10,1,13,0,1.7,NORTH PARK,1
2023-03-26,10,1,6,0,1.7,LAKE VIEW,1
2023-03-26,10,1,16,0,1.7,IRVING PARK,1
2023-03-26,10,1,3,0,1.7,UPTOWN,1
2023-03-26,10,1,40,0,1.7,WASHINGTON PARK,1
2023-03-26,10,1,20,0,1.7,HERMOSA,1
2023-03-26,10,1,57,0,1.7,ARCHER HEIGHTS,1
2023-03-26,10,1,54,0,1.7,RIVERDALE,1
2023-03-26,10,1,48,0,1.7,CALUMET HEIGHTS,1
2023-03-26,10,1,5,0,1.7,NORTH CENTER,1
2023-03-26,10,1,19,0,1.7,BELMONT CRAGIN,1
2023-03-26,10,1,64,0,1.7,CLEARING,1
2023-03-26,10,1,41,0,1.7,HYDE PARK,1
2023-03-26,10,1,43,0,1.7,SOUTH SHORE,1
2023-03-26,10,1,15,0,1.7,PORTAGE PARK,1
2023-03-26,10,1,37,0,1.7,FULLER PARK,1
2023-03-26,10,1,61,0,1.7,NEW CITY,1
2023-03-26,10,1,17,0,1.7,DUNNING,1
2023-03-26,10,1,9,0,1.7,EDISON PARK,1
2023-03-26,10,1,72,0,1.7,BEVERLY,1
2023-03-26,10,1,35,0,1.7,DOUGLAS,1
2023-03-26,10,1,4,0,1.7,LINCOLN SQUARE,1
2023-03-26,10,1,55,0,1.7,HEGEWISCH,1
2023-03-26,10,1,59,0,1.7,MCKINLEY PARK,1
2023-03-26,10,1,8,0,1.7,NEAR NORTH SIDE,1
2023-03-26,10,1,23,0,1.7,HUMBOLDT PARK,1
2023-03-26,10,1,39,0,1.7,KENWOOD,1
2023-03-26,10,1,49,0,1.7,ROSELAND,1
2023-03-26,10,1,7,0,1.7,LINCOLN PARK,1
2023-03-26,10,1,51,0,1.7,SOUTH DEERING,1
2023-03-26,10,1,69,0,1.7,GREATER GRAND CROSSING,1
2023-03-26,10,1,63,0,1.7,GAGE PARK,1
2023-03-26,10,1,77,0,1.7,EDGEWATER,1
2023-03-26,10,1,10,0,1.7,NORWOOD PARK,1
2023-03-26,10,1,50,0,1.7,PULLMAN,1
2023-03-26,10,1,45,0,1.7,AVALON PARK,1
2023-03-26,10,1,38,0,1.7,GRAND BOULEVARD,1
2023-03-26,10,1,25,0,1.7,AUSTIN,1
2023-03-26,10,1,73,0,1.7,WASHINGTON HEIGHTS,1
2023-03-26,10,1,24,0,1.7,WEST TOWN,1
2023-03-26,10,1,70,0,1.7,ASHBURN,1
2023-03-26,10,1,62,0,1.7,WEST ELSDON,1
2023-03-26,10,1,29,0,1.7,NORTH LAWNDALE,1
2023-03-26,10,1,21,0,1.7,AVONDALE,1
2023-03-26,10,1,32,0,1.7,LOOP,1
2023-03-26,10,1,60,0,1.7,BRIDGEPORT,1
2023-03-26,10,1,75,0,1.7,MORGAN PARK,1
2023-03-26,10,1,56,0,1.7,GARFIELD RIDGE,1
2023-03-26,10,1,58,0,1.7,BRIGHTON PARK,1
2023-03-26,10,1,33,0,1.7,NEAR SOUTH SIDE,1
2023-03-26,10,1,11,0,1.7,JEFFERSON PARK,1
2023-03-26,10,1,68,0,1.7,ENGLEWOOD,1
2023-03-26,10,1,71,0,1.7,AUBURN GRESHAM,1
2023-03-26,10,1,14,0,1.7,ALBANY PARK,1
2023-03-26,10,1,42,0,1.7,WOODLAWN,1
2023-03-26,10,1,2,0,1.7,WEST RIDGE,1
2023-03-26,10,1,30,0,1.7,SOUTH LAWNDALE,1
2023-03-26,10,1,66,0,1.7,CHICAGO LAWN,1
2023-03-26,10,1,46,0,1.7,SOUTH CHICAGO,1
2023-03-26,10,1,67,0,1.7,WEST ENGLEWOOD,1
2023-03-26,10,1,18,0,1.7,MONTCLARE,1
2023-03-26,10,1,74,0,1.7,MOUNT GREENWOOD,1
2023-03-26,10,1,36,0,1.7,OAKLAND,1
2023-03-26,11,1,31,0,1.7,LOWER WEST SIDE,1
2023-03-26,11,1,65,0,1.7,WEST LAWN,1
2023-03-26,11,1,53,0,1.7,WEST PULLMAN,1
2023-03-26,11,1,34,0,1.7,ARMOUR SQUARE,1
2023-03-26,11,1,28,0,1.7,NEAR WEST SIDE,1
2023-03-26,11,1,76,0,1.7,OHARE,1
2023-03-26,11,1,27,0,1.7,EAST GARFIELD PARK,1
2023-03-26,11,1,26,0,1.7,WEST GARFIELD PARK,1
2023-03-26,11,1,44,0,1.7,CHATHAM,1
2023-03-26,11,1,12,0,1.7,FOREST GLEN,1
2023-03-26,11,1,22,0,1.7,LOGAN SQUARE,1
2023-03-26,11,1,47,0,1.7,BURNSIDE,1
2023-03-26,11,1,1,0,1.7,ROGERS PARK,1
2023-03-26,11,1,52,0,1.7,EAST SIDE,1
2023-03-26,11,1,13,0,1.7,NORTH PARK,1
2023-03-26,11,1,6,0,1.7,LAKE VIEW,1
2023-03-26,11,1,16,0,1.7,IRVING PARK,1
2023-03-26,11,1,3,0,1.7,UPTOWN,1
2023-03-26,11,1,40,0,1.7,WASHINGTON PARK,1
2023-03-26,11,1,20,0,1.7,HERMOSA,1
2023-03-26,11,1,57,0,1.7,ARCHER HEIGHTS,1
2023-03-26,11,1,54,0,1.7,RIVERDALE,1
2023-03-26,11,1,48,0,1.7,CALUMET HEIGHTS,1
2023-03-26,11,1,5,0,1.7,NORTH CENTER,1
2023-03-26,11,1,19,0,1.7,BELMONT CRAGIN,1
2023-03-26,11,1,64,0,1.7,CLEARING,1
2023-03-26,11,1,41,0,1.7,HYDE PARK,1
2023-03-26,11,1,43,0,1.7,SOUTH SHORE,1
2023-03-26,11,1,15,0,1.7,PORTAGE PARK,1
2023-03-26,11,1,37,0,1.7,FULLER PARK,1
2023-03-26,11,1,61,0,1.7,NEW CITY,1
2023-03-26,11,1,17,0,1.7,DUNNING,1
2023-03-26,11,1,9,0,1.7,EDISON PARK,1
2023-03-26,11,1,72,0,1.7,BEVERLY,1
2023-03-26,11,1,35,0,1.7,DOUGLAS,1
2023-03-26,11,1,4,0,1.7,LINCOLN SQUARE,1
2023-03-26,11,1,55,0,1.7,HEGEWISCH,1
2023-03-26,11,1,59,0,1.7,MCKINLEY PARK,1
2023-03-26,11,1,8,0,1.7,NEAR NORTH SIDE,1
2023-03-26,11,1,23,0,1.7,HUMBOLDT PARK,1
2023-03-26,11,1,39,0,1.7,KENWOOD,1
2023-03-26,11,1,49,0,1.7,ROSELAND,1
2023-03-26,11,1,7,0,1.7,LINCOLN PARK,1
2023-03-26,11,1,51,0,1.7,SOUTH DEERING,1
2023-03-26,11,1,69,0,1.7,GREATER GRAND CROSSING,1
2023-03-26,11,1,63,0,1.7,GAGE PARK,1
2023-03-26,11,1,77,0,1.7,EDGEWATER,1
2023-03-26,11,1,10,0,1.7,NORWOOD PARK,1
2023-03-26,11,1,50,0,1.7,PULLMAN,1
2023-03-26,11,1,45,0,1.7,AVALON PARK,1
2023-03-26,11,1,38,0,1.7,GRAND BOULEVARD,1
2023-03-26,11,1,25,0,1.7,AUSTIN,1
2023-03-26,11,1,73,0,1.7,WASHINGTON HEIGHTS,1
2023-03-26,11,1,24,0,1.7,WEST TOWN,1
2023-03-26,11,1,70,0,1.7,ASHBURN,1
2023-03-26,11,1,62,0,1.7,WEST ELSDON,1
2023-03-26,11,1,29,0,1.7,NORTH LAWNDALE,1
2023-03-26,11,1,21,0,1.7,AVONDALE,1
2023-03-26,11,1,32,0,1.7,LOOP,1
